"oar_id","name","address","country_code","country_name","lat","lng","contributors","ppe_product_types","ppe_contact_phone","ppe_contact_email","ppe_website","is_closed"
"TR20200849GGP9Y","AURORA GIYIM SAN TIC. LTD. STI","HAMIDIYE MAH ARIFE SOK NO 15, KAT4 KAGITHANE / ISTANBUL 34408, ISTANBUL","TR","Turkey",41.0927813,28.9781668,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2020021ZGNPY5","BANDO DESIGN LTD. [NEW BUILDING]","PURBA NARSINGHAPUR, EARPUR UNION PARISHAD ROAD, ASHULIA, SAVAR, DHAKA-1349  Ashulia","BD","Bangladesh",23.9423485,90.3149442,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Debenhams [Public List] (Debenhams Facility List December 2018)|BRAC University (Mapped in Bangladesh: Export-oriented RMG Factory List Sep 2019)|Matalan [Public List] (Matalan August 2019 Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|C&A (C&A Facility List April 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"BD2020021560X1P","Baridhi Garments Ltd.","SFB#7, Comilla EPZ, Comilla-3500. Comilla  Dhaka","BD","Bangladesh",23.4438936,91.1845862,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer","","","","",""
"TR2020084TVHN8S","BATEKS IC GIYIM SAN. TIC. LTD. STI.","CENGELDERE CAD., CENGELDERE MAH. NO:195 CAVUSBASI, BEYKOZ 34830, ISTANBUL","TR","Turkey",41.107418,29.160245,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084VJHFHM","BATEKS IC GIYIM SAN VE TIC. LTD.STI  (KORFEZ BRANCH)","HURRIYET CAD., DUMLU PINAR MAH.  NO: 269 DERINCE 41900, KOCAELI","TR","Turkey",40.756048,29.816719,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT2019083FB3QQ6","Becri - Malhas e Confeccoes S.A.","Rua do Parque Industrial, 60 4755-036  Barcelos Cavado","PT","Portugal",41.5241404,-8.5815023,"PVH [Public List] (PVH  Facility List December 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|ARMEDANGELS (Social Fashion Company GmbH) (ARMEDANGELS Jan 2021)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|PVH (OAR_Contributor_Template)|Ted Baker Plc (OAR_Contributor_Ted Baker April 2021)|Ted Baker Plc (OAR_Contributor_Ted Baker Oct 2020)|A Brand/Retailer","","","","",""
"CN20200842AKMF3","BEIJING JOYWIN KNITTING FTY.","DEVELOPMENT ZONE, SOUTH GARDEN, YAN QING COUNTY 102100, BEIJING","CN","China",40.4566935,115.9746783,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084P5C5XZ","BEKS CORAP VE IC GIYIM SAN VE TIC AS","FATIH BULVARI NO 30, KARAAGAC MAHALLAESI CERKEZKOY OSB, KAPAKLI 59500, TEKIRDAG","TR","Turkey",41.29311879999999,27.9648812,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Cotton Made In Africa [Public List] (Cotton Made in Africa Facility Spinning Mills Fabric Producers List )","","","","",""
"PT2019085BE1D9D","Belgreen Industria Textil Sociedade Unipessoal Lda (Subcon)","Rua de S. Pedro Fins, No 1121, 4750-019 Tamel S. Pedro Fins Barcelos","PT","Portugal",41.5372065,-8.5960391,"PVH [Public List] (PVH  Facility List December 2020)|Next Plc (Next Plc Tier 1 Manufacturing List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|PVH (OAR_Contributor_Template)","","","","",""
"BD202008486QRVE","BENGAL SHOE INDUSTRIES LTD UNIT 02","22, RAHALIA, RAIPUR, LAKSHIPUR 3711, LAKSHIPUR","BD","Bangladesh",22.9758497,90.6962853,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"KH2019086VJQKEJ","Berry Apparel (Cambodia) Co. Ltd","Phum Chumpou Voin, Sangkat Chom Chao, Khan Posenchey, 12405, Phnom Penh, Cambodia","KH","Cambodia",11.5333135,104.8246027,"WikiRate e.V. (Benetton 2016)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|A Brand/Retailer|A Multi Stakeholder Initiative","","","","",""
"PT2020084NP54HS","BE STITCH INDUSTRIA TEXTIL, LDA.","RUA DA LIBERDADE, 4835-559 GONDAR, NO:359 4815-169, GUIMARAES","PT","Portugal",41.4219493,-8.3637528,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"CN2019085JTGE1N","Beyond Garments Co., Ltd. - Fty","No 8 Longtanshan Road, Beilun Ningbo","CN","China",29.885865,121.784027,"PVH [Public List] (PVH  Facility List December 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|PVH (OAR_Contributor_Template)","","","","",""
"TR2020084GCNFA0","BEYTUCAN TEKSTIL INSAAT GIDA SAN. ITHALAT VE IHRACAT LTD. STI.","8786 SOK, NO:2/B, CIGLI 35620, IZMIR","TR","Turkey",38.506138,27.049004,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2019172VXQE0S","Beyza Tekstil","Yıldıztepe Mah. Bağlar Cad. No:56/4 Bağcılar Istanbul 34203 Marmara","TR","Turkey",41.0294912,28.8652889,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|TFG London Brands (TFG London Brands Facility List March 2021 (P1))|A Multi Stakeholder Initiative","","","","",""
"TR201908537R7MW","Bilsar Tekstil Sanayi Ve Dis Tic A.S.","Organize Sanayi Bolgesi Corum","TR","Turkey",40.9981726,34.7704304,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Ted Baker Plc (OAR_Contributor_Ted Baker Oct 2020)|A Brand/Retailer","","","","",""
"VN20200846C44BS","BINH PHAT GARMENT FACTORY","BLOCK NO.1, BINH AN TEXTILE, INDUSTRIAL PARK, NGAI THANG QUARTER, BINH THANG WARD, DI AN TOWN 008480, BINH DUONG","VN","Vietnam",10.8950781,106.8194065,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|River Island (River Island Tier 1 Facility List September 2020)","","","","",""
"IN2020043BG1QWH","B.L. International Clothing Pvt. Ltd. (Unit A-14)","A-14, Hosiery Complex, Phase-2, Gautam Budh Nagar, 201305, Noida, Uttar Pradesh, India","IN","India",28.5316554,77.4075744,"Bestseller [Public List] (Bestseller Facility List December 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020053739WE0","B.L INTERNATIONAL PVT. LTD.","38G, Udyog Vihar, Ecotech - II, Greater Noida, Surajpur - Greater Noida - UP   201306","IN","India",28.5034273,77.4733567,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"TR2020084DE8Z5X","BOLERO TEKSTIL SAN. VE DIS TIC. LTD. STI.","KAGITHANE SELAMET CADDESI, CEYHUN SOKAK NO:3 34406, ISTANBUL","TR","Turkey",41.085316,28.974968,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084VWEYMD","BONY TEKSTIL ISL.SAN.VE TIC.A.S","4 SK., ATATURK CAD.ORGANIZE SANAYI BOLGESI, NO.10-12 CERKEZKOY 59500, TEKIRDAG","TR","Turkey",41.318167,27.9769605,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020084KE8V0H","BORGOMARINO SRL","TRAVERSA VIA ETIOPIA, N. 1-6 65015, MONTESILVANO","IT","Italy",42.5109095,14.1357345,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT20200843WK2EF","BORGOMARINO SRL","TRAVERSA VIA ETIOPIA, N. 1-6 65015, MONTESILVANO","IT","Italy",42.5109095,14.1357345,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)","","","","",""
"TR20200843DTBMZ","BOYDEMER KONFEKSIYON SAN. TIC. LTD. STI.","TOPCULAR MAH. SAHABELER CD., SILA IS MERKEZI ZEMIN KAT, 3/3 EYUP/ ISTANBUL 34055, ISTANBUL","TR","Turkey",41.0424382,28.9176686,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT201908546YAR7","BRADA SHOES CONCEPT LDA","Rua Mestre de Aviz nº 150 Zona Industrial Devesa Velha   S.J.Madeira 3700-053","PT","Portugal",40.888382,-8.4815451,"PVH [Public List] (PVH  Facility List December 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|PVH (OAR_Contributor_Template)|A Brand/Retailer","","","","",""
"ES20200840A35XQ","BROOKLYN SHOES, S.L.","PARTIDA ALGOROS POLIGONO 03293, ELCHE","ES","Spain",38.2518745,-0.7086433,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR20191812NKMJC","BROSS TEKSTIL SANAYI VE TICARET A.S.","10 ORGANIZE SANAYI BOLGESI 3, CERKEZKOY - 59950 TEKIRDAG (MARMARA)","TR","Turkey",41.28236,28.00059,"Benetton Group [Public List] (Benetton Group 2018 Facility List)|WikiRate e.V. (Benetton 2016)|Bestseller [Public List] (Bestseller Facility List December 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Marks & Spencer [Public List] (Marks & Spencer Facility List January 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|KappAhl [Public List] (KappAhl Processing Facility List August 2020)","","","","",""
"GE2020084YBA29T","BTM TEXTILE LTD.","FRIDON KHALVASHI AVENEU, NO:342 6000, BATUMI","GE","Georgia",41.6632022,41.687032,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR20200849Y9YJP","BTS GIYIM SANAYI LTD. STI.","40 AGAC YOLU SONU. NO.34, FETHI BEY MAH, BIGADIC 10440, BALIKESIR","TR","Turkey",39.3894278,28.0947106,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084X4W80V","CAGLA TEKSTIL KONF. SAN. TIC. LTD .STI","KAZIM KARABEKIR CADDESI, AKSEMSEDDIN MAHALLESI, NO:1/7 34510, ISTANBUL","TR","Turkey",41.0699227,28.9463085,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"ID202008416F8RK","CAHYO NUGROHO JATI 2, CV","PONDOK WETAN RT 01/RW 04, KELURAHAN, PONDOK NGADIREJO - WONOGIRI 57552, WONOGIRI","ID","Indonesia",-7.8340827,110.9946258,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT20200842ZRSX3","CALJOFRE FABRICA DE CALCADO LDA","LOTE 16, ZONA INDUSTRIAL PEDRAS AGUDAS FRAC, C 4650-372, REVINHADE FLG","PT","Portugal",41.3368924,-8.2665341,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2019083C7WC9J","Calsea Footwear Private Limited","Poondi Road Sumaithangi Post Kaveripakam Via Walajapet Vellore 632508","IN","India",12.9054512,79.4619506,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|John Lewis Partnership (OAR CSV file)|A Brand/Retailer","","","","",""
"IT2020084PSX643","CALZIFICIO BOSIO PIER ROSA","VIA M. KOLBE, 19 BORNATO DI CAZZAGO 25010, S. MARTINO","IT","Italy",45.5906937,10.0528675,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT20200842SXH2R","CALZIFICIO DUE CI S.N.C.","VIA UBERTINI, 133 46042, CASTELGOFFREDO","IT","Italy",45.2795766,10.4766013,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020084DYMNQR","CALZIFICIO FIONI GIUSEPPE","VIA MARCONI, 1-3 26010, TICENGO","IT","Italy",45.3702404,9.8265376,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2019318N9YNX3","Calzificio Ilary S.R.L.","Via Don Giovanni Maria Zanetti, 12-14 Visano Brescia 25010 Italy","IT","Italy",45.3116659,10.3737822,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer","","","","",""
"IT20200840ZZF82","CALZIFICIO LEMAR SNC","VIA CATULLO, 66 46042, CASTELGOFFREDO","IT","Italy",45.30734,10.46383,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020084NXTD28","CALZIFICIO NEGRISOLI SRL","STRADA BERTUZZI, 13 CASTELGOFFREDO 46042, MN","IT","Italy",45.27724,10.4715,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020037WKE0T2","Calzificio SA BA","VIA W.TOBAGI 25 46040 CASALOLDO MANTOVA","IT","Italy",45.2652395,10.4759833,"Pimkie [Public List] (Pimkie Facility List June 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT2019083BW0BN2","Carfetil Malhas e Confeccoes Lda","Rua De Encourados, 107 4755-172  Barcelos Cavado","PT","Portugal",41.3877356,-8.7545124,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|ARMEDANGELS (Social Fashion Company GmbH) (ARMEDANGELS Jan 2021)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Esprit (Esprit Facility List October 2020)","","","","",""
"PT2019085MQFG29","Carite Calcados, Lda","Nicolau Coelho no2729, PO Box 222 Sendim, Felgueiras","PT","Portugal",41.3867221,-8.1801768,"PVH [Public List] (PVH  Facility List December 2020)|adidas (adidas Factory List - January 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|PVH (OAR_Contributor_Template)|mhibanada (2018 Adidas Supplier List Tier 1 & 2)|mhibanada (2019 Adidas Supplier List Tier 1 & 2)","","","","",""
"IN2020084D05ANR","CARLTON OVERSEAS P LTD","OLD MANESAR ROAD, VILLAGE & PO KHANDSA, 122001, GURGAON","IN","India",28.4298406,76.9990721,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IT2020084F3G0WB","CARRARO S.A.S. MANIFATT.CALZE","VIA VINCENZO MONTI, 128 20832, DESIO","IT","Italy",45.612828,9.225642,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PT2020084DA7J9D","CARVALHO & BRAGA, LDA.","AVENIDA DA IGREJA, N 59, CRISTELO 4755-176, BARCELOS","PT","Portugal",41.478944,-8.6974543,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"RO2020084ZWDCTZ","CATEX","STR. EROILOR, NR. 49, CALARASI, JUD. 0910005, CALARASI","RO","Romania",44.1996437,27.3328268,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084QAY27Y","CEA DERI TEKSTIL SAN TIC LTD.","CEBECI CAD., BARBAROS HAYRETTIN MAH. NO:117, KAT 1-A K.KOY / GOP 34250, ISTANBUL","TR","Turkey",41.0824514,28.8924817,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084QQ87WF","CES MODA INSAAT ITHALAT  IHRACAT SAN. VE TIC. LTD STI.","FEVZI CAKMAK CAD., NO:16/1 KAT:1-2, SOGUTLU CESME MAH. KUCUKCEKMECE 34295, ISTANBUL","TR","Turkey",41.01349560000001,28.7881495,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR202008563EH54","CEYLINGUL TEKSTIL GIYIM SAN VE TIC","YENI MAHALLE ALPASLAN TURKES, BULVARI NO:33/A MERZIFON/AMASYA 05300, AMASYA","TR","Turkey",39.9905034,32.6955445,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Marks & Spencer [Public List] (Marks & Spencer Facility List January 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Varner AS (Varner Oct 2020)","","","","",""
"CN2020084VXMZFV","CHANGNING WEICHENG FOOTWEAR CO.,LTD","TWELTH TEAM, HUBO VILLAGE, LUOQIAO TOWN, CHANGNING CITY, HUNAN 421500, CHANGNING","CN","China",26.4081841,112.3940215,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20190832AT38S","Changshu Kailan Knitting Co Ltd","No8 Penghu Road South Economic Development Zone Changshu Jiangsu","CN","China",31.6138013,120.8353198,"G-Star RAW (G-Star Manufacturing List  January 2021)|Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|Tu Clothing by Sainsbury's [Public List] (Sainsbury's March 2019 Public Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Woolworths Group [Public List] (Woolsworth Group Public Facility List)|Primark [Public List] (Primark January 2020 Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|KappAhl [Public List] (KappAhl Manufacturing Facility List August 2020)|3 Brands/Retailers","","","","",""
"CN2020084H42DW1","CHANGSHU SILK GMTS CO., LTD","NO 1, WEST XUDONG RD., DONG BANG, TOWN, CHANGSU 215500, SUZHOU","CN","China",31.636688,120.666509,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20200844P0PG1","CHANGZHOU JIAYOU CLOTHING FTY","LONGCHENG COLLEGE STUDENTS PIONEER, PARK, 1 GAOYANG ROAD, TIANNING, DISTRICT, 213001, CHANGZHOU","CN","China",31.785293,120.022916,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2019100JRTDCV","changzhou samantha home fashion co.,ltd","No. 30 Hongtu road xinbei district, Changzhou, Jiangsu","CN","China",31.845539,119.957657,"Target Corporation (Target Apparel and Accessories Factory List February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"KH2019083NR8HQ7","Chan Shin Household Co Ltd","No 4 Nation Road 212Km Prey Nob District Sihanoukville","KH","Cambodia",10.6282266,103.7752634,"Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer","","","","",""
"BG2019098QEE1C6","Chariessa Fashion 1","2 Stefan Stambolov Street, Sandanski, Blagoevgrad, 2800","BG","Bulgaria",41.5678434,23.2803538,"Asos [Public List] (Asos January 2019 Facility List)|Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|River Island (River Island Tier 1 Facility List September 2020)|TFG London Brands (TFG London Brands Facility List March 2021 (P1))","","","","",""
