QuestID,Country,year,FactoryAssessedID,buyer1name,buyer2name,buyer3name,,buyer1BW,buyer2BW,buyer3BW
23291,Vietnam,2017,167,Kohl's,H&M,Target,,,,
30374,Vietnam,2018,167,Kohl's,H&M,Target,,,,
37201,Vietnam,2019,167,Kohl's,H&M,Target,,,,
40873,Vietnam,2020,167,Kohl's,H&M,Target,,,,
8608,Jordan,2015,168,Dynamic Design,GREG NORMAN,Jones Apparel Group,,,,
13698,Jordan,2016,168,Dynamic Design,GREG NORMAN,Jones Apparel Group,,,,
18876,Jordan,2017,168,Dynamic Design,GREG NORMAN,Jones Apparel Group,,,,
25979,Jordan,2018,168,Dynamic Design,GREG NORMAN,Jones Apparel Group,,,,
32782,Jordan,2019,168,Dynamic Design,GREG NORMAN,Jones Apparel Group,,,,
39086,Jordan,2020,168,Dynamic Design,GREG NORMAN,Jones Apparel Group,,,,
11228,Vietnam,2015,169,PVH,Sanmar,Walmart,,,,
16984,Vietnam,2016,169,PVH,Sanmar,Walmart,,,,
23319,Vietnam,2017,169,PVH,Sanmar,Walmart,,,,
30470,Vietnam,2018,169,PVH,Sanmar,Walmart,,,,
36836,Vietnam,2019,169,PVH,Sanmar,Walmart,,,,
40572,Vietnam,2020,169,PVH,Sanmar,Walmart,,,,
9529,Haiti,2015,171,Champro Sport,MIP,American Textiles,,,,
15413,Haiti,2016,171,Champro Sport,MIP,American Textiles,,,,
22280,Haiti,2017,171,Champro Sport,MIP,American Textiles,,,,
30559,Haiti,2018,171,Champro Sport,MIP,American Textiles,,,,
36006,Haiti,2019,171,Champro Sport,MIP,American Textiles,,,,
41740,Haiti,2021,171,Champro Sport,MIP,American Textiles,,,,
10369,Vietnam,2015,173,Walmart,Mast,,,,,
16378,Vietnam,2016,173,Walmart,Mast,,,,,
23049,Vietnam,2017,173,Walmart,Mast,,,,,
8446,Jordan,2015,174,Jordache,Fashion Options,Walmart,,,,
13763,Jordan,2016,174,Jordache,Fashion Options,Walmart,,,,
18525,Jordan,2017,174,Jordache,Fashion Options,Walmart,,,,
24718,Jordan,2018,174,Jordache,Fashion Options,Walmart,,,,
31895,Jordan,2019,174,Jordache,Fashion Options,Walmart,,,,
38638,Jordan,2020,174,Jordache,Fashion Options,Walmart,,,,
42610,Jordan,2021,174,Jordache,Fashion Options,Walmart,,,,
10187,Haiti,2015,175,Gildan,,,,,,
16009,Haiti,2016,175,Gildan,,,,,,
21249,Haiti,2017,175,Gildan,,,,,,
29461,Haiti,2018,175,Gildan,,,,,,
37275,Haiti,2019,175,Gildan,,,,,,
8191,Haiti,2015,175,,,,,,,
11060,Jordan,2015,177,Academy,Rocky,Dick's ,,,,
16678,Jordan,2016,177,Academy,Rocky,Dick's ,,,,
21695,Jordan,2017,177,Academy,Rocky,Dick's ,,,,
29455,Jordan,2018,177,Academy,Rocky,Dick's ,,,,
35754,Jordan,2019,177,Academy,Rocky,Dick's ,,,,
40926,Jordan,2020,177,Academy,Rocky,Dick's ,,,,
9859,Jordan,2015,178,JC Penney,PVH,Lauren,,,,
15973,Jordan,2016,178,JC Penney,PVH,Lauren,,,,
21091,Jordan,2017,178,JC Penney,PVH,Lauren,,,,
27456,Jordan,2018,178,JC Penney,PVH,Lauren,,,,
35215,Jordan,2019,178,JC Penney,PVH,Lauren,,,,
39818,Jordan,2020,178,JC Penney,PVH,Lauren,,,,
43590,Jordan,2021,178,JC Penney,PVH,Lauren,,,,
27524,Vietnam,2018,180,Disney,Gap,,,,,
36849,Vietnam,2019,180,Disney,Gap,,,,,
40558,Vietnam,2020,180,Disney,Gap,,,,,
8934,Vietnam,2015,181,Columbia,Adidas,Puma,,,,
15528,Vietnam,2016,181,Columbia,Adidas,Puma,,,,
21145,Vietnam,2017,181,Columbia,Adidas,Puma,,,,
28704,Vietnam,2018,181,Columbia,Adidas,Puma,,,,
34928,Vietnam,2019,181,Columbia,Adidas,Puma,,,,
39861,Vietnam,2020,181,Columbia,Adidas,Puma,,,,
20263,Vietnam,2017,182,Lane Bryan,Chico's,Tilly's,,,,
30544,Vietnam,2018,182,Lane Bryan,Chico's,Tilly's,,,,
37661,Vietnam,2019,182,Lane Bryan,Chico's,Tilly's,,,,
41051,Vietnam,2020,182,Lane Bryan,Chico's,Tilly's,,,,
12771,Vietnam,2016,183,LLBean,REI,,,,,
21067,Vietnam,2017,183,LLBean,REI,,,,,
29411,Vietnam,2018,183,LLBean,REI,,,,,
36841,Vietnam,2019,183,LLBean,REI,,,,,
40480,Vietnam,2020,183,LLBean,REI,,,,,
18166,Vietnam,2016,185,Justice,Fanatics Apparel,,,,,
25353,Vietnam,2018,185,Justice,Fanatics Apparel,,,,,
33558,Vietnam,2019,185,Justice,Fanatics Apparel,,,,,
39465,Vietnam,2020,185,Justice,Fanatics Apparel,,,,,
42280,Vietnam,2021,185,Justice,Fanatics Apparel,,,,,
9557,Vietnam,2015,186,Athleta,Talbots,Club Monaco,,,,
15842,Vietnam,2016,186,Athleta,Talbots,Club Monaco,,,,
21517,Vietnam,2017,186,Athleta,Talbots,Club Monaco,,,,
29267,Vietnam,2018,186,Athleta,Talbots,Club Monaco,,,,
36094,Vietnam,2019,186,Athleta,Talbots,Club Monaco,,,,
40356,Vietnam,2020,186,Athleta,Talbots,Club Monaco,,,,
10622,Vietnam,2015,190,Mondetta,Inditex,Costco,,,,
16184,Vietnam,2016,190,Mondetta,Inditex,Costco,,,,
22503,Vietnam,2017,190,Mondetta,Inditex,Costco,,,,
29758,Vietnam,2018,190,Mondetta,Inditex,Costco,,,,
37998,Vietnam,2020,190,Mondetta,Inditex,Costco,,,,
40948,Vietnam,2020,190,Mondetta,Inditex,Costco,,,,
10087,Vietnam,2015,198,Tommy Hilfiger,Nike,Spring Field,,,,
16074,Vietnam,2016,198,Tommy Hilfiger,Nike,Spring Field,,,,
22494,Vietnam,2017,198,Tommy Hilfiger,Nike,Spring Field,,,,
30505,Vietnam,2018,198,Tommy Hilfiger,Nike,Spring Field,,,,
37349,Vietnam,2019,198,Tommy Hilfiger,Nike,Spring Field,,,,
42181,Vietnam,2021,198,Tommy Hilfiger,Nike,Spring Field,,,,
9038,Vietnam,2015,199,Kohl's,Walmart,New Balance,,,,
15309,Vietnam,2016,199,Kohl's,Walmart,New Balance,,,,
25244,Vietnam,2018,199,Kohl's,Walmart,New Balance,,,,
11530,Vietnam,2015,201,,,,,,,
16787,Vietnam,2016,201,,,,,,,
9690,Indonesia,2015,204,H&M,Express,,,,,
16078,Indonesia,2016,204,H&M,Express,,,,,
24050,Indonesia,2017,204,H&M,Express,,,,,
30692,Indonesia,2018,204,H&M,Express,,,,,
39212,Indonesia,2019,204,H&M,Express,,,,,
11868,Indonesia,2015,205,H&M,Gap,Ascena,,,,
18948,Indonesia,2017,205,H&M,Gap,Ascena,,,,
26085,Indonesia,2018,205,H&M,Gap,Ascena,,,,
32043,Indonesia,2019,205,H&M,Gap,Ascena,,,,
38961,Indonesia,2020,205,H&M,Gap,Ascena,,,,
8810,Indonesia,2015,212,H&M,SOT,Macy's,,,,
15146,Indonesia,2016,212,H&M,SOT,Macy's,,,,
21325,Indonesia,2017,212,H&M,SOT,Macy's,,,,
28669,Indonesia,2018,212,H&M,SOT,Macy's,,,,
35557,Indonesia,2019,212,H&M,SOT,Macy's,,,,
11634,Vietnam,2015,219,Hansae,Hansoll,Sae-A Trading,,,,
17620,Vietnam,2016,219,Hansae,Hansoll,Sae-A Trading,,,,
24311,Vietnam,2017,219,Hansae,Hansoll,Sae-A Trading,,,,
30810,Vietnam,2018,219,Hansae,Hansoll,Sae-A Trading,,,,
37948,Vietnam,2020,219,Hansae,Hansoll,Sae-A Trading,,,,
11879,Vietnam,2015,220,Hansae,Hansoll,Shinsung Vina,,,,
17666,Vietnam,2016,220,Hansae,Hansoll,Shinsung Vina,,,,
24452,Vietnam,2017,220,Hansae,Hansoll,Shinsung Vina,,,,
10715,Vietnam,2015,222,Target,Gap,Ascena,,,,
16585,Vietnam,2016,222,Target,Gap,Ascena,,,,
22731,Vietnam,2017,222,Target,Gap,Ascena,,,,
29581,Vietnam,2018,222,Target,Gap,Ascena,,,,
36789,Vietnam,2019,222,Target,Gap,Ascena,,,,
40397,Vietnam,2020,222,Target,Gap,Ascena,,,,
13451,Vietnam,2016,226,Walmart,The Children's Place,,,,,
19923,Vietnam,2017,226,Walmart,The Children's Place,,,,,
11235,Vietnam,2015,228,Chico's,Lucky Brand,Kohl's,,,,
17603,Vietnam,2016,228,Chico's,Lucky Brand,Kohl's,,,,
22862,Vietnam,2017,228,Chico's,Lucky Brand,Kohl's,,,,
30671,Vietnam,2018,228,Chico's,Lucky Brand,Kohl's,,,,
37871,Vietnam,2019,228,Chico's,Lucky Brand,Kohl's,,,,
41750,Vietnam,2021,228,Chico's,Lucky Brand,Kohl's,,,,
10434,Vietnam,2015,230,Abercrombie & Fitch,VF,LLBean,,,,
15912,Vietnam,2016,230,Abercrombie & Fitch,VF,LLBean,,,,
21516,Vietnam,2017,230,Abercrombie & Fitch,VF,LLBean,,,,
29103,Vietnam,2018,230,Abercrombie & Fitch,VF,LLBean,,,,
35688,Vietnam,2019,230,Abercrombie & Fitch,VF,LLBean,,,,
39963,Vietnam,2020,230,Abercrombie & Fitch,VF,LLBean,,,,
19309,Indonesia,2017,232,Shopko,Newyorker,LIDL,,,,
12629,Vietnam,2016,236,Under Armour,MEC,LLBean,,,,
20690,Vietnam,2017,236,Under Armour,MEC,LLBean,,,,
38757,Vietnam,2020,236,Under Armour,MEC,LLBean,,,,
9093,Vietnam,2015,237,Coach,Samsonite,Kate Spade,,,,
15602,Vietnam,2016,237,Coach,Samsonite,Kate Spade,,,,
23065,Vietnam,2017,237,Coach,Samsonite,Kate Spade,,,,
9681,Vietnam,2015,238,Walmart,Carter's,Gap,,,,
14835,Vietnam,2016,238,Walmart,Carter's,Gap,,,,
19954,Vietnam,2017,238,Walmart,Carter's,Gap,,,,
26714,Vietnam,2018,238,Walmart,Carter's,Gap,,,,
34213,Vietnam,2019,238,Walmart,Carter's,Gap,,,,
39665,Vietnam,2020,238,Walmart,Carter's,Gap,,,,
12827,Vietnam,2016,239,,,,,,,
9081,Jordan,2015,242,Gap,Talbots,,,,,
15407,Jordan,2016,242,Gap,Talbots,,,,,
19611,Jordan,2017,242,Gap,Talbots,,,,,
26543,Jordan,2018,242,Gap,Talbots,,,,,
33666,Jordan,2019,242,Gap,Talbots,,,,,
41516,Jordan,2021,242,Gap,Talbots,,,,,
12545,Vietnam,2015,243,Gap,Adidas,Levi's,,,,
18208,Vietnam,2017,243,Gap,Adidas,Levi's,,,,
25278,Vietnam,2018,243,Gap,Adidas,Levi's,,,,
31714,Vietnam,2019,243,Gap,Adidas,Levi's,,,,
38062,Vietnam,2020,243,Gap,Adidas,Levi's,,,,
41789,Vietnam,2021,243,Gap,Adidas,Levi's,,,,
9955,Vietnam,2015,244,Gap,Justice,My Dyer,,,,
15370,Vietnam,2016,244,Gap,Justice,My Dyer,,,,
20808,Vietnam,2017,244,Gap,Justice,My Dyer,,,,
28023,Vietnam,2018,244,Gap,Justice,My Dyer,,,,
34359,Vietnam,2019,244,Gap,Justice,My Dyer,,,,
39707,Vietnam,2020,244,Gap,Justice,My Dyer,,,,
12542,Vietnam,2015,245,Gap,Li & Fung,PEI,,,,
17909,Vietnam,2016,245,Gap,Li & Fung,PEI,,,,
24057,Vietnam,2017,245,Gap,Li & Fung,PEI,,,,
38029,Vietnam,2020,245,Gap,Li & Fung,PEI,,,,
40937,Vietnam,2020,245,Gap,Li & Fung,PEI,,,,
11508,Vietnam,2015,246,Target,Levi's,Walmart,,,,
17205,Vietnam,2016,246,Target,Levi's,Walmart,,,,
21818,Vietnam,2017,246,Target,Levi's,Walmart,,,,
29021,Vietnam,2018,246,Target,Levi's,Walmart,,,,
35837,Vietnam,2019,246,Target,Levi's,Walmart,,,,
40035,Vietnam,2020,246,Target,Levi's,Walmart,,,,
10143,Jordan,2015,250,Perry Ellis,Copper fit,,,,,
16175,Jordan,2016,250,Perry Ellis,Copper fit,,,,,
21090,Jordan,2017,250,Perry Ellis,Copper fit,,,,,
27582,Jordan,2018,250,Perry Ellis,Copper fit,,,,,
34326,Jordan,2019,250,Perry Ellis,Copper fit,,,,,
39821,Jordan,2020,250,Perry Ellis,Copper fit,,,,,
43692,Jordan,2021,250,Perry Ellis,Copper fit,,,,,
13557,Vietnam,2016,269,Target,Macy's,Tempted Apparel,,,,
19091,Vietnam,2017,269,Target,Macy's,Tempted Apparel,,,,
11688,Vietnam,2015,270,Gap,Talbots,Manduka,,,,
17389,Vietnam,2016,270,Gap,Talbots,Manduka,,,,
24080,Vietnam,2017,270,Gap,Talbots,Manduka,,,,
30843,Vietnam,2018,270,Gap,Talbots,Manduka,,,,
37841,Vietnam,2019,270,Gap,Talbots,Manduka,,,,
41676,Vietnam,2021,270,Gap,Talbots,Manduka,,,,
8062,Jordan,2015,272,Hanesbrands,Fruit of the Loom,,,,,
12847,Jordan,2016,272,Hanesbrands,Fruit of the Loom,,,,,
18349,Jordan,2017,272,Hanesbrands,Fruit of the Loom,,,,,
25156,Jordan,2018,272,Hanesbrands,Fruit of the Loom,,,,,
33004,Jordan,2019,272,Hanesbrands,Fruit of the Loom,,,,,
39682,Jordan,2020,272,Hanesbrands,Fruit of the Loom,,,,,
43115,Jordan,2021,272,Hanesbrands,Fruit of the Loom,,,,,
10520,Jordan,2015,273,Talbots,JAB,Dillard's,,,,
16176,Jordan,2016,273,Talbots,JAB,Dillard's,,,,
21630,Jordan,2017,273,Talbots,JAB,Dillard's,,,,
28429,Jordan,2018,273,Talbots,JAB,Dillard's,,,,
35266,Jordan,2019,273,Talbots,JAB,Dillard's,,,,
39991,Jordan,2020,273,Talbots,JAB,Dillard's,,,,
10513,Jordan,2015,276,JC Penney,Bravado,Spanx,,,,
16368,Jordan,2016,276,JC Penney,Bravado,Spanx,,,,
21427,Jordan,2017,276,JC Penney,Bravado,Spanx,,,,
28074,Jordan,2018,276,JC Penney,Bravado,Spanx,,,,
35888,Jordan,2019,276,JC Penney,Bravado,Spanx,,,,
40156,Jordan,2020,276,JC Penney,Bravado,Spanx,,,,
11084,Vietnam,2015,278,Target,Levi's,Walmart,,,,
16728,Vietnam,2016,278,Target,Levi's,Walmart,,,,
22071,Vietnam,2017,278,Target,Levi's,Walmart,,,,
37147,Vietnam,2019,278,Target,Levi's,Walmart,,,,
9433,Vietnam,2015,279,Sketcher,Manduka,Gap,,,,
15173,Vietnam,2016,279,Sketcher,Manduka,Gap,,,,
20589,Vietnam,2017,279,Sketcher,Manduka,Gap,,,,
27947,Vietnam,2018,279,Sketcher,Manduka,Gap,,,,
34700,Vietnam,2019,279,Sketcher,Manduka,Gap,,,,
12432,Vietnam,2015,280,Puma,Adidas,,,,,
18155,Vietnam,2017,280,Puma,Adidas,,,,,
22989,Vietnam,2017,280,Puma,Adidas,,,,,
13521,Vietnam,2016,281,FDS,Primark,Kidz Concepts,,,,
19288,Vietnam,2017,281,FDS,Primark,Kidz Concepts,,,,
11362,Nicaragua,2015,283,Sears,Hanesbrands,WB,,,,
17174,Nicaragua,2016,283,Sears,Hanesbrands,WB,,,,
23424,Nicaragua,2017,283,Sears,Hanesbrands,WB,,,,
30294,Nicaragua,2018,283,Sears,Hanesbrands,WB,,,,
11491,Vietnam,2015,289,Adidas,Puma,Genisis,,,,
16882,Vietnam,2016,289,Adidas,Puma,Genisis,,,,
22724,Vietnam,2017,289,Adidas,Puma,Genisis,,,,
30769,Vietnam,2018,289,Adidas,Puma,Genisis,,,,
37782,Vietnam,2019,289,Adidas,Puma,Genisis,,,,
40913,Vietnam,2020,289,Adidas,Puma,Genisis,,,,
9906,Vietnam,2015,297,Gap,Mango,JC Penney,,,,
15113,Vietnam,2016,297,Gap,Mango,JC Penney,,,,
19453,Vietnam,2017,297,Gap,Mango,JC Penney,,,,
27695,Vietnam,2018,297,Gap,Mango,JC Penney,,,,
35380,Vietnam,2019,297,Gap,Mango,JC Penney,,,,
39862,Vietnam,2020,297,Gap,Mango,JC Penney,,,,
9546,Vietnam,2015,312,Adidas,New Balance,,,,,
15053,Vietnam,2016,312,Adidas,New Balance,,,,,
22314,Vietnam,2017,312,Adidas,New Balance,,,,,
29370,Vietnam,2018,312,Adidas,New Balance,,,,,
36574,Vietnam,2019,312,Adidas,New Balance,,,,,
40410,Vietnam,2020,312,Adidas,New Balance,,,,,
13556,Vietnam,2016,314,,,,,,,
9683,Vietnam,2015,316,,,,,,,
21697,Jordan,2017,318,,,,,,,
38175,Jordan,2020,318,,,,,,,
42958,Jordan,2021,318,,,,,,,
8641,Vietnam,2015,325,JC Penney,PVH,Tesco,,,,
14159,Vietnam,2016,325,JC Penney,PVH,Tesco,,,,
19413,Vietnam,2017,325,JC Penney,PVH,Tesco,,,,
27506,Vietnam,2018,325,JC Penney,PVH,Tesco,,,,
34699,Vietnam,2019,325,JC Penney,PVH,Tesco,,,,
39674,Vietnam,2020,325,JC Penney,PVH,Tesco,,,,
13446,Vietnam,2016,326,Columbia,Fond of Bags,Fjallraven,,,,
18651,Vietnam,2017,326,Columbia,Fond of Bags,Fjallraven,,,,
25771,Vietnam,2018,326,Columbia,Fond of Bags,Fjallraven,,,,
32600,Vietnam,2019,326,Columbia,Fond of Bags,Fjallraven,,,,
41048,Vietnam,2021,326,Columbia,Fond of Bags,Fjallraven,,,,
8228,Jordan,2015,329,Victoria secret,Calvin Klein,JC Penney,,,,
13077,Jordan,2016,329,Victoria secret,Calvin Klein,JC Penney,,,,
18325,Jordan,2017,329,Victoria secret,Calvin Klein,JC Penney,,,,
24740,Jordan,2018,329,Victoria secret,Calvin Klein,JC Penney,,,,
32159,Jordan,2019,329,Victoria secret,Calvin Klein,JC Penney,,,,
38245,Jordan,2020,329,Victoria secret,Calvin Klein,JC Penney,,,,
41852,Jordan,2021,329,Victoria secret,Calvin Klein,JC Penney,,,,
8803,Vietnam,2015,330,Sainsbury,Debenhams,Monix,,,,
15728,Vietnam,2016,330,Sainsbury,Debenhams,Monix,,,,
19046,Vietnam,2017,330,Sainsbury,Debenhams,Monix,,,,
30217,Vietnam,2018,330,Sainsbury,Debenhams,Monix,,,,
36692,Vietnam,2019,330,Sainsbury,Debenhams,Monix,,,,
41959,Vietnam,2021,330,Sainsbury,Debenhams,Monix,,,,
12405,Vietnam,2015,335,Familly Dollars Store,Kmart,Kroger,,,,
17202,Vietnam,2016,335,Familly Dollars Store,Kmart,Kroger,,,,
23887,Vietnam,2017,335,Familly Dollars Store,Kmart,Kroger,,,,
30973,Vietnam,2018,335,Familly Dollars Store,Kmart,Kroger,,,,
37741,Vietnam,2019,335,Familly Dollars Store,Kmart,Kroger,,,,
8603,Vietnam,2015,336,Kohl's,Target,Gap,,,,
14898,Vietnam,2016,336,Kohl's,Target,Gap,,,,
20902,Vietnam,2017,336,Kohl's,Target,Gap,,,,
29528,Vietnam,2018,336,Kohl's,Target,Gap,,,,
36421,Vietnam,2019,336,Kohl's,Target,Gap,,,,
41075,Vietnam,2021,336,Kohl's,Target,Gap,,,,
10265,Vietnam,2015,340,American Eagle ,Walmart,Target,,,,
18017,Vietnam,2016,340,American Eagle ,Walmart,Target,,,,
24221,Vietnam,2017,340,American Eagle ,Walmart,Target,,,,
30609,Vietnam,2018,340,American Eagle ,Walmart,Target,,,,
37424,Vietnam,2019,340,American Eagle ,Walmart,Target,,,,
41938,Vietnam,2021,340,American Eagle ,Walmart,Target,,,,
14723,Vietnam,2016,341,,,,,,,
9903,Vietnam,2015,342,Target,ALO,,,,,
16052,Vietnam,2016,342,Target,ALO,,,,,
21262,Vietnam,2017,342,Target,ALO,,,,,
29182,Vietnam,2018,342,Target,ALO,,,,,
36226,Vietnam,2019,342,Target,ALO,,,,,
40557,Vietnam,2020,342,Target,ALO,,,,,
16878,Jordan,2015,347,Aseel Universal Garments,Dynamic Resourcing,,,,,
17636,Jordan,2016,347,Aseel Universal Garments,Dynamic Resourcing,,,,,
23633,Jordan,2017,347,Aseel Universal Garments,Dynamic Resourcing,,,,,
14810,Vietnam,2016,351,Elija J,Tesco,Express,,,,
22918,Vietnam,2017,351,Elija J,Tesco,Express,,,,
32898,Vietnam,2019,351,Elija J,Tesco,Express,,,,
39593,Vietnam,2020,351,Elija J,Tesco,Express,,,,
8336,Jordan,2015,352,Gap,Ann Taylor,Talbots,,,,
13608,Jordan,2016,352,Gap,Ann Taylor,Talbots,,,,
18756,Jordan,2017,352,Gap,Ann Taylor,Talbots,,,,
25265,Jordan,2018,352,Gap,Ann Taylor,Talbots,,,,
32473,Jordan,2019,352,Gap,Ann Taylor,Talbots,,,,
38385,Jordan,2020,352,Gap,Ann Taylor,Talbots,,,,
41808,Jordan,2021,352,Gap,Ann Taylor,Talbots,,,,
9282,Vietnam,2015,353,,,,,,,
15007,Vietnam,2016,353,,,,,,,
8554,Indonesia,2015,355,Reebok,Converse,Adidas,,,,
14017,Indonesia,2016,355,Reebok,Converse,Adidas,,,,
19475,Indonesia,2017,355,Reebok,Converse,Adidas,,,,
25988,Indonesia,2018,355,Reebok,Converse,Adidas,,,,
32911,Indonesia,2019,355,Reebok,Converse,Adidas,,,,
8373,Jordan,2015,356,Under Armour,The Men's Warehouse,Ahead/ PGA,,,,
13231,Jordan,2016,356,Under Armour,The Men's Warehouse,Ahead/ PGA,,,,
18441,Jordan,2017,356,Under Armour,The Men's Warehouse,Ahead/ PGA,,,,
24904,Jordan,2018,356,Under Armour,The Men's Warehouse,Ahead/ PGA,,,,
37805,Jordan,2019,356,Under Armour,The Men's Warehouse,Ahead/ PGA,,,,
41696,Jordan,2021,356,Under Armour,The Men's Warehouse,Ahead/ PGA,,,,
8914,Indonesia,2015,357,Nike,Fanatics Apparel,,,,,
14714,Indonesia,2016,357,Nike,Fanatics Apparel,,,,,
20230,Indonesia,2017,357,Nike,Fanatics Apparel,,,,,
26896,Indonesia,2018,357,Nike,Fanatics Apparel,,,,,
33544,Indonesia,2019,357,Nike,Fanatics Apparel,,,,,
8482,Vietnam,2015,360,Euro Packaging,Susterm U,Eco France,,,,
14041,Vietnam,2016,360,Euro Packaging,Susterm U,Eco France,,,,
19482,Vietnam,2017,360,Euro Packaging,Susterm U,Eco France,,,,
28727,Vietnam,2018,360,Euro Packaging,Susterm U,Eco France,,,,
35447,Vietnam,2019,360,Euro Packaging,Susterm U,Eco France,,,,
40006,Vietnam,2020,360,Euro Packaging,Susterm U,Eco France,,,,
11558,Indonesia,2015,361,Gap,Columbia,,,,,
17388,Indonesia,2016,361,Gap,Columbia,,,,,
24229,Indonesia,2017,361,Gap,Columbia,,,,,
30697,Indonesia,2018,361,Gap,Columbia,,,,,
38318,Indonesia,2020,361,Gap,Columbia,,,,,
8294,Jordan,2015,364,Polo Ralph Lauren,,,,,,
13515,Jordan,2016,364,Polo Ralph Lauren,,,,,,
18595,Jordan,2017,364,Polo Ralph Lauren,,,,,,
25285,Jordan,2018,364,Polo Ralph Lauren,,,,,,
32243,Jordan,2019,364,Polo Ralph Lauren,,,,,,
38738,Jordan,2020,364,Polo Ralph Lauren,,,,,,
42517,Jordan,2021,364,Polo Ralph Lauren,,,,,,
10534,Nicaragua,2015,365,Walmart,Target,Hanesbrands ,,,,
17097,Nicaragua,2016,365,Walmart,Target,Hanesbrands ,,,,
21798,Nicaragua,2017,365,Walmart,Target,Hanesbrands ,,,,
29497,Nicaragua,2018,365,Walmart,Target,Hanesbrands ,,,,
34848,Nicaragua,2019,365,Walmart,Target,Hanesbrands ,,,,
43340,Nicaragua,2021,365,Walmart,Target,Hanesbrands ,,,,
8731,Vietnam,2015,367,,,,,,,
14001,Vietnam,2016,367,,,,,,,
10888,Vietnam,2015,368,JC Penney,Abercrombie & Fitch,Chaus,,,,
16296,Vietnam,2016,368,JC Penney,Abercrombie & Fitch,Chaus,,,,
22015,Vietnam,2017,368,JC Penney,Abercrombie & Fitch,Chaus,,,,
29556,Vietnam,2018,368,JC Penney,Abercrombie & Fitch,Chaus,,,,
36382,Vietnam,2019,368,JC Penney,Abercrombie & Fitch,Chaus,,,,
40194,Vietnam,2020,368,JC Penney,Abercrombie & Fitch,Chaus,,,,
11782,Nicaragua,2015,370,Target,Walmart,Old Navy,,,,
17360,Nicaragua,2016,370,Target,Walmart,Old Navy,,,,
23246,Nicaragua,2017,370,Target,Walmart,Old Navy,,,,
30196,Nicaragua,2018,370,Target,Walmart,Old Navy,,,,
36899,Nicaragua,2019,370,Target,Walmart,Old Navy,,,,
10788,Nicaragua,2015,371,Levis,JC Penney,Gap,,,,
16763,Nicaragua,2016,371,Levis,JC Penney,Gap,,,,
22471,Nicaragua,2017,371,Levis,JC Penney,Gap,,,,
29841,Nicaragua,2018,371,Levis,JC Penney,Gap,,,,
10422,Haiti,2015,372,,,,,,,
8375,Jordan,2015,373,,,,,,,
14141,Jordan,2016,373,,,,,,,
13682,Vietnam,2016,374,Coach,Michael Kors,Ralph Laurent,,,,
19181,Vietnam,2017,374,Coach,Michael Kors,Ralph Laurent,,,,
28885,Vietnam,2018,374,Coach,Michael Kors,Ralph Laurent,,,,
36727,Vietnam,2019,374,Coach,Michael Kors,Ralph Laurent,,,,
41000,Vietnam,2020,374,Coach,Michael Kors,Ralph Laurent,,,,
8895,Indonesia,2015,376,Nike,Gap,Fanatics,,,,
14949,Indonesia,2016,376,Nike,Gap,Fanatics,,,,
20193,Indonesia,2017,376,Nike,Gap,Fanatics,,,,
27127,Indonesia,2018,376,Nike,Gap,Fanatics,,,,
11099,Nicaragua,2015,377,Levis,PVH,Calvin Klein,,,,
17518,Nicaragua,2016,377,Levis,PVH,Calvin Klein,,,,
23804,Nicaragua,2017,377,Levis,PVH,Calvin Klein,,,,
30798,Nicaragua,2018,377,Levis,PVH,Calvin Klein,,,,
37078,Nicaragua,2019,377,Levis,PVH,Calvin Klein,,,,
13759,Vietnam,2016,384,JC Penney,Urban,,,,,
22107,Vietnam,2017,384,JC Penney,Urban,,,,,
9116,Vietnam,2015,385,Kohl's,Belk,Burton,,,,
14825,Vietnam,2016,385,Kohl's,Belk,Burton,,,,
21243,Vietnam,2017,385,Kohl's,Belk,Burton,,,,
10345,Vietnam,2015,386,Walmart,G-III,L Brands,,,,
16715,Vietnam,2016,386,Walmart,G-III,L Brands,,,,
22725,Vietnam,2017,386,Walmart,G-III,L Brands,,,,
30189,Vietnam,2018,386,Walmart,G-III,L Brands,,,,
36833,Vietnam,2019,386,Walmart,G-III,L Brands,,,,
40607,Vietnam,2020,386,Walmart,G-III,L Brands,,,,
10346,Vietnam,2015,388,,,,,,,
17763,Vietnam,2016,388,,,,,,,
10385,Indonesia,2015,397,Adidas,Nike,H&M,,,,
16930,Indonesia,2016,397,Adidas,Nike,H&M,,,,
22801,Indonesia,2017,397,Adidas,Nike,H&M,,,,
29277,Indonesia,2018,397,Adidas,Nike,H&M,,,,
35065,Indonesia,2019,397,Adidas,Nike,H&M,,,,
8523,Vietnam,2015,399,One Step Up,F&T Apparel LLC,La Plata Holding Inc.,,,,
18986,Vietnam,2017,399,One Step Up,F&T Apparel LLC,La Plata Holding Inc.,,,,
12964,Vietnam,2016,400,Walmart,C&A,Primark,,,,
20974,Vietnam,2017,400,Walmart,C&A,Primark,,,,
8069,Vietnam,2015,401,H&M,Nike,C&A,,,,
14365,Vietnam,2016,401,H&M,Nike,C&A,,,,
19684,Vietnam,2017,401,H&M,Nike,C&A,,,,
26214,Vietnam,2018,401,H&M,Nike,C&A,,,,
33804,Vietnam,2019,401,H&M,Nike,C&A,,,,
39226,Vietnam,2020,401,H&M,Nike,C&A,,,,
42006,Vietnam,2021,401,H&M,Nike,C&A,,,,
12524,Indonesia,2015,404,Gap,H&M,American Eagle,,,,
